Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Cushion,"$1,927",0.81,Very Good,I,SI2,Jan 5
Cushion,"$1,930",0.60,Very Good,E,VS1,Jan 5
Cushion,"$1,933",0.80,Very Good,G,VS1,Jan 6
Cushion,"$1,937",0.70,Very Good,G,VS1,Jan 5
Cushion,"$1,940",1.01,Very Good,K,SI2,Jan 6
Cushion,"$1,942",0.71,Very Good,E,SI1,Jan 5
Cushion,"$1,945",0.77,Very Good,H,IF,Jan 6
Cushion,"$1,950",0.80,Very Good,J,VS2,Jan 5
Cushion,"$1,950",0.80,Very Good,J,VS2,Jan 5
Cushion,"$1,954",0.60,Very Good,F,VVS1,Jan 6
Cushion,"$1,960",0.86,Very Good,H,SI2,Jan 6
Cushion,"$1,962",1.01,Very Good,K,SI1,Jan 5
Cushion,"$1,963",0.71,Very Good,G,VS1,Jan 5
Cushion,"$1,972",0.80,Very Good,D,VS2,Jan 6
Cushion,"$1,980",0.70,Very Good,E,VS2,Jan 5
Cushion,"$1,980",1.00,Very Good,J,SI1,Jan 6
Cushion,"$1,980",0.77,Very Good,F,VVS2,Jan 6
Cushion,"$1,983",0.90,Very Good,I,SI1,Jan 5
Cushion,"$1,984",0.70,Very Good,F,VS1,Jan 5
Cushion,"$1,984",0.70,Very Good,F,VS1,Jan 5
Cushion,"$1,985",0.70,Very Good,F,VVS2,Jan 6
Cushion,"$1,990",0.72,Very Good,F,VVS2,Jan 5
Cushion,"$1,990",0.91,Very Good,I,SI2,Jan 6
Cushion,"$2,000",1.00,Very Good,K,SI2,Jan 6
Cushion,"$2,014",0.70,Very Good,E,VVS2,Jan 5
Cushion,"$2,019",0.80,Very Good,H,VVS2,Jan 5
Cushion,"$2,020",0.91,Very Good,H,SI2,Jan 6
Cushion,"$2,023",0.70,Very Good,E,VS1,Jan 5
Cushion,"$2,025",0.70,Very Good,D,VS2,Jan 5
Cushion,"$2,030",0.90,Very Good,I,SI1,Jan 6
Cushion,"$2,032",0.80,Very Good,G,SI1,Jan 6
Cushion,"$2,034",0.80,Very Good,E,SI1,Jan 5
Cushion,"$2,034",0.77,Very Good,E,SI1,Jan 6
Cushion,"$2,038",0.71,Very Good,E,SI2,Jan 5
Cushion,"$2,038",0.71,Very Good,E,SI2,Jan 5
Cushion,"$2,040",0.77,Very Good,G,SI1,Jan 5
Cushion,"$2,040",0.92,Very Good,H,SI2,Jan 6
Cushion,"$2,041",0.62,Very Good,D,IF,Jan 5
Cushion,"$2,050",0.90,Very Good,H,SI2,Jan 6
Cushion,"$2,052",0.80,Very Good,H,SI2,Jan 5
Cushion,"$2,052",0.80,Very Good,H,SI2,Jan 5
Cushion,"$2,061",0.77,Very Good,D,VS1,Jan 6
Cushion,"$2,068",0.70,Very Good,D,VS2,Jan 5
Cushion,"$2,070",0.70,Very Good,G,SI1,Jan 5
Cushion,"$2,070",1.02,Very Good,K,SI2,Jan 6
Cushion,"$2,071",0.70,Very Good,E,VS1,Jan 6
Cushion,"$2,075",0.77,Very Good,I,VS1,Jan 5
Cushion,"$2,081",0.91,Very Good,G,SI2,Jan 5
Cushion,"$2,084",0.96,Very Good,K,VS1,Jan 5
Cushion,"$2,090",1.02,Very Good,J,SI2,Jan 6
Cushion,"$2,091",0.73,Very Good,I,VVS2,Jan 6
Cushion,"$2,091",0.79,Very Good,I,VVS1,Jan 5
Cushion,"$2,093",1.01,Very Good,I,SI2,Jan 6
Cushion,"$2,096",0.81,Very Good,G,VVS2,Jan 6
Cushion,"$2,105",0.80,Very Good,E,VS1,Jan 6
Cushion,"$2,108",0.73,Very Good,E,VS1,Jan 5
Cushion,"$2,110",0.70,Very Good,F,VS1,Jan 6
Cushion,"$2,110",0.90,Very Good,H,SI1,Jan 6
Cushion,"$2,112",0.80,Very Good,F,VVS1,Jan 6
Cushion,"$2,115",1.02,Very Good,J,SI2,Jan 6
Cushion,"$2,115",1.02,Very Good,J,SI2,Jan 6
Cushion,"$2,118",0.80,Very Good,I,VS2,Jan 6
Cushion,"$2,120",0.93,Very Good,H,SI2,Jan 6
Cushion,"$2,123",0.81,Very Good,I,SI1,Jan 5
Cushion,"$2,130",0.93,Very Good,H,SI2,Jan 6
Cushion,"$2,130",0.72,Very Good,F,VS1,Jan 6
Cushion,"$2,136",0.80,Very Good,E,VVS2,Jan 6
Cushion,"$2,140",0.92,Very Good,J,VS1,Jan 6
Cushion,"$2,150",0.93,Very Good,I,SI2,Jan 6
Cushion,"$2,160",0.72,Very Good,F,SI1,Jan 6
Cushion,"$2,160",1.03,Very Good,J,SI1,Jan 6
Cushion,"$2,162",0.80,Very Good,H,IF,Jan 6
Cushion,"$2,163",0.72,Very Good,F,VVS1,Jan 5
Cushion,"$2,168",0.90,Very Good,G,SI1,Jan 6
Cushion,"$2,169",0.80,Very Good,F,SI1,Jan 6
Cushion,"$2,170",0.92,Very Good,G,SI2,Jan 6
Cushion,"$2,181",1.01,Very Good,J,SI2,Jan 6
Cushion,"$2,186",0.81,Very Good,G,VS1,Jan 5
Cushion,"$2,187",0.70,Very Good,H,VS2,Jan 5
Cushion,"$2,190",1.12,Very Good,I,SI2,Jan 6
Cushion,"$2,192",0.76,Very Good,H,VS2,Jan 5
Cushion,"$2,193",1.02,Very Good,K,VVS2,Jan 5
Cushion,"$2,197",0.70,Very Good,G,VVS1,Jan 5
Cushion,"$2,198",1.01,Very Good,K,VVS2,Jan 6
Cushion,"$2,205",0.73,Very Good,H,VS2,Jan 5
Cushion,"$2,205",0.80,Very Good,F,SI1,Jan 6
Cushion,"$2,210",1.01,Very Good,J,SI1,Jan 6
Cushion,"$2,220",0.82,Very Good,F,SI1,Jan 6
