Shape,Price,Carat,Cut,Color,Clarity,Delivery Date
Emerald,$970,0.51,Very Good,G,VVS2,Jan 6
Emerald,$970,0.55,Very Good,H,VVS2,Jan 6
Emerald,$972,0.50,Very Good,H,VS2,Jan 6
Emerald,$972,0.50,Very Good,D,VS2,Jan 5
Emerald,$972,0.50,Very Good,F,VVS2,Jan 6
Emerald,$973,0.42,Very Good,D,VVS1,Jan 6
Emerald,$974,0.62,Very Good,H,SI1,Jan 5
Emerald,$975,0.44,Very Good,E,VVS1,Jan 6
Emerald,$977,0.55,Very Good,I,VS1,Jan 6
Emerald,$980,0.47,Very Good,E,VVS1,Jan 6
Emerald,$980,0.50,Very Good,F,VVS2,Jan 6
Emerald,$982,0.50,Very Good,I,VVS1,Jan 6
Emerald,$984,0.50,Very Good,D,VVS2,Jan 5
Emerald,$984,0.50,Very Good,G,VVS2,Jan 6
Emerald,$984,0.50,Very Good,G,VVS2,Jan 6
Emerald,$984,0.51,Very Good,E,VS2,Jan 6
Emerald,$986,0.50,Very Good,I,VVS2,Jan 5
Emerald,$986,0.50,Very Good,F,VS2,Jan 5
Emerald,$986,0.53,Very Good,I,VVS1,Jan 6
Emerald,$986,0.50,Very Good,F,VS2,Jan 6
Emerald,$986,0.50,Very Good,H,VVS2,Jan 6
Emerald,$987,0.71,Very Good,K,VS2,Jan 6
Emerald,$987,0.52,Very Good,F,VS2,Jan 5
Emerald,$987,0.51,Very Good,F,VS2,Jan 6
Emerald,$988,0.53,Very Good,H,VVS2,Jan 6
Emerald,$990,0.51,Very Good,G,VVS1,Jan 6
Emerald,$990,0.50,Very Good,H,VS1,Jan 6
Emerald,$993,0.50,Very Good,F,VVS2,Jan 6
Emerald,$996,0.51,Very Good,I,VVS1,Jan 6
Emerald,$999,0.50,Very Good,H,IF,Jan 6
Emerald,$999,0.40,Very Good,F,VS2,Jan 5
Emerald,"$1,000",0.51,Very Good,H,VVS1,Jan 6
Emerald,"$1,000",0.52,Very Good,I,VS1,Jan 6
Emerald,"$1,001",0.50,Very Good,H,VS1,Jan 6
Emerald,"$1,004",0.52,Very Good,E,VS2,Jan 6
Emerald,"$1,005",0.50,Very Good,F,VS2,Jan 6
Emerald,"$1,007",0.53,Very Good,G,VS2,Jan 5
Emerald,"$1,010",0.40,Very Good,F,VS1,Jan 5
Emerald,"$1,010",0.52,Very Good,H,VS1,Jan 6
Emerald,"$1,010",0.53,Very Good,G,VVS2,Jan 6
